Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Felt;Trafikkmengde
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-17T00:00+02:00;2022-10-18T00:00+02:00;17.10.2022;Totalt;24748
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-18T00:00+02:00;2022-10-19T00:00+02:00;18.10.2022;1;2731
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-18T00:00+02:00;2022-10-19T00:00+02:00;18.10.2022;2;2935
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-18T00:00+02:00;2022-10-19T00:00+02:00;18.10.2022;3;7535
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-18T00:00+02:00;2022-10-19T00:00+02:00;18.10.2022;4;6992
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-18T00:00+02:00;2022-10-19T00:00+02:00;18.10.2022;6;3215
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-18T00:00+02:00;2022-10-19T00:00+02:00;18.10.2022;Totalt i retning Hamna;10265
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-18T00:00+02:00;2022-10-19T00:00+02:00;18.10.2022;Totalt i retning Langnestunnelen;13143
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-18T00:00+02:00;2022-10-19T00:00+02:00;18.10.2022;Totalt;23408
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-19T00:00+02:00;2022-10-20T00:00+02:00;19.10.2022;1;2769
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-19T00:00+02:00;2022-10-20T00:00+02:00;19.10.2022;2;2963
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-19T00:00+02:00;2022-10-20T00:00+02:00;19.10.2022;3;7744
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-19T00:00+02:00;2022-10-20T00:00+02:00;19.10.2022;4;7132
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-19T00:00+02:00;2022-10-20T00:00+02:00;19.10.2022;6;3312
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-19T00:00+02:00;2022-10-20T00:00+02:00;19.10.2022;Totalt i retning Hamna;10512
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-19T00:00+02:00;2022-10-20T00:00+02:00;19.10.2022;Totalt i retning Langnestunnelen;13408
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-19T00:00+02:00;2022-10-20T00:00+02:00;19.10.2022;Totalt;23920
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-20T00:00+02:00;2022-10-21T00:00+02:00;20.10.2022;1;2740
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-20T00:00+02:00;2022-10-21T00:00+02:00;20.10.2022;2;3121
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-20T00:00+02:00;2022-10-21T00:00+02:00;20.10.2022;3;8038
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-20T00:00+02:00;2022-10-21T00:00+02:00;20.10.2022;4;7065
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-20T00:00+02:00;2022-10-21T00:00+02:00;20.10.2022;6;3455
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-20T00:00+02:00;2022-10-21T00:00+02:00;20.10.2022;Totalt i retning Hamna;10776
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-20T00:00+02:00;2022-10-21T00:00+02:00;20.10.2022;Totalt i retning Langnestunnelen;13643
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-20T00:00+02:00;2022-10-21T00:00+02:00;20.10.2022;Totalt;24419
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-21T00:00+02:00;2022-10-22T00:00+02:00;21.10.2022;1;2793
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-21T00:00+02:00;2022-10-22T00:00+02:00;21.10.2022;2;3089
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-21T00:00+02:00;2022-10-22T00:00+02:00;21.10.2022;3;8363
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-21T00:00+02:00;2022-10-22T00:00+02:00;21.10.2022;4;7100
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-21T00:00+02:00;2022-10-22T00:00+02:00;21.10.2022;6;3747
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-21T00:00+02:00;2022-10-22T00:00+02:00;21.10.2022;Totalt i retning Hamna;11157
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-21T00:00+02:00;2022-10-22T00:00+02:00;21.10.2022;Totalt i retning Langnestunnelen;13935
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-21T00:00+02:00;2022-10-22T00:00+02:00;21.10.2022;Totalt;25092
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-22T00:00+02:00;2022-10-23T00:00+02:00;22.10.2022;1;2754
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-22T00:00+02:00;2022-10-23T00:00+02:00;22.10.2022;2;2488
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-22T00:00+02:00;2022-10-23T00:00+02:00;22.10.2022;3;7597
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-22T00:00+02:00;2022-10-23T00:00+02:00;22.10.2022;4;6981
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-22T00:00+02:00;2022-10-23T00:00+02:00;22.10.2022;6;2850
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-22T00:00+02:00;2022-10-23T00:00+02:00;22.10.2022;Totalt i retning Hamna;10351
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-22T00:00+02:00;2022-10-23T00:00+02:00;22.10.2022;Totalt i retning Langnestunnelen;12319
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-22T00:00+02:00;2022-10-23T00:00+02:00;22.10.2022;Totalt;22670
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-23T00:00+02:00;2022-10-24T00:00+02:00;23.10.2022;1;1069
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-23T00:00+02:00;2022-10-24T00:00+02:00;23.10.2022;2;632
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-23T00:00+02:00;2022-10-24T00:00+02:00;23.10.2022;3;2033
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-23T00:00+02:00;2022-10-24T00:00+02:00;23.10.2022;4;2079
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-23T00:00+02:00;2022-10-24T00:00+02:00;23.10.2022;6;958
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-23T00:00+02:00;2022-10-24T00:00+02:00;23.10.2022;Totalt i retning Hamna;3100
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-23T00:00+02:00;2022-10-24T00:00+02:00;23.10.2022;Totalt i retning Langnestunnelen;3671
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-23T00:00+02:00;2022-10-24T00:00+02:00;23.10.2022;Totalt;6771
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-24T00:00+02:00;2022-10-25T00:00+02:00;24.10.2022;1;2753
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-24T00:00+02:00;2022-10-25T00:00+02:00;24.10.2022;2;3069
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-24T00:00+02:00;2022-10-25T00:00+02:00;24.10.2022;3;7819
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-24T00:00+02:00;2022-10-25T00:00+02:00;24.10.2022;4;7258
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-24T00:00+02:00;2022-10-25T00:00+02:00;24.10.2022;6;3232
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-24T00:00+02:00;2022-10-25T00:00+02:00;24.10.2022;Totalt i retning Hamna;10575
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-24T00:00+02:00;2022-10-25T00:00+02:00;24.10.2022;Totalt i retning Langnestunnelen;13556
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-24T00:00+02:00;2022-10-25T00:00+02:00;24.10.2022;Totalt;24131
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-25T00:00+02:00;2022-10-26T00:00+02:00;25.10.2022;1;2696
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-25T00:00+02:00;2022-10-26T00:00+02:00;25.10.2022;2;3026
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-25T00:00+02:00;2022-10-26T00:00+02:00;25.10.2022;3;7564
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-25T00:00+02:00;2022-10-26T00:00+02:00;25.10.2022;4;6800
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-25T00:00+02:00;2022-10-26T00:00+02:00;25.10.2022;6;3270
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-25T00:00+02:00;2022-10-26T00:00+02:00;25.10.2022;Totalt i retning Hamna;10258
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-25T00:00+02:00;2022-10-26T00:00+02:00;25.10.2022;Totalt i retning Langnestunnelen;13098
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-25T00:00+02:00;2022-10-26T00:00+02:00;25.10.2022;Totalt;23356
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-26T00:00+02:00;2022-10-27T00:00+02:00;26.10.2022;1;2642
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-26T00:00+02:00;2022-10-27T00:00+02:00;26.10.2022;2;3003
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-26T00:00+02:00;2022-10-27T00:00+02:00;26.10.2022;3;7504
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-26T00:00+02:00;2022-10-27T00:00+02:00;26.10.2022;4;6787
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-26T00:00+02:00;2022-10-27T00:00+02:00;26.10.2022;6;3270
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-26T00:00+02:00;2022-10-27T00:00+02:00;26.10.2022;Totalt i retning Hamna;10148
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-26T00:00+02:00;2022-10-27T00:00+02:00;26.10.2022;Totalt i retning Langnestunnelen;13058
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-26T00:00+02:00;2022-10-27T00:00+02:00;26.10.2022;Totalt;23206
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-27T00:00+02:00;2022-10-28T00:00+02:00;27.10.2022;1;2809
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-27T00:00+02:00;2022-10-28T00:00+02:00;27.10.2022;2;3068
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-27T00:00+02:00;2022-10-28T00:00+02:00;27.10.2022;3;7721
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-27T00:00+02:00;2022-10-28T00:00+02:00;27.10.2022;4;6893
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-27T00:00+02:00;2022-10-28T00:00+02:00;27.10.2022;6;3361
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-27T00:00+02:00;2022-10-28T00:00+02:00;27.10.2022;Totalt i retning Hamna;10529
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-27T00:00+02:00;2022-10-28T00:00+02:00;27.10.2022;Totalt i retning Langnestunnelen;13323
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-27T00:00+02:00;2022-10-28T00:00+02:00;27.10.2022;Totalt;23852
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-28T00:00+02:00;2022-10-29T00:00+02:00;28.10.2022;1;2581
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-28T00:00+02:00;2022-10-29T00:00+02:00;28.10.2022;2;3093
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-28T00:00+02:00;2022-10-29T00:00+02:00;28.10.2022;3;8338
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-28T00:00+02:00;2022-10-29T00:00+02:00;28.10.2022;4;7156
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-28T00:00+02:00;2022-10-29T00:00+02:00;28.10.2022;6;3672
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-28T00:00+02:00;2022-10-29T00:00+02:00;28.10.2022;Totalt i retning Hamna;10926
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-28T00:00+02:00;2022-10-29T00:00+02:00;28.10.2022;Totalt i retning Langnestunnelen;13914
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-28T00:00+02:00;2022-10-29T00:00+02:00;28.10.2022;Totalt;24840
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-29T00:00+02:00;2022-10-30T00:00+02:00;29.10.2022;1;2717
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-29T00:00+02:00;2022-10-30T00:00+02:00;29.10.2022;2;2678
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-29T00:00+02:00;2022-10-30T00:00+02:00;29.10.2022;3;7806
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-29T00:00+02:00;2022-10-30T00:00+02:00;29.10.2022;4;6894
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-29T00:00+02:00;2022-10-30T00:00+02:00;29.10.2022;6;2992
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-29T00:00+02:00;2022-10-30T00:00+02:00;29.10.2022;Totalt i retning Hamna;10523
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-29T00:00+02:00;2022-10-30T00:00+02:00;29.10.2022;Totalt i retning Langnestunnelen;12564
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-29T00:00+02:00;2022-10-30T00:00+02:00;29.10.2022;Totalt;23087
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-30T00:00+02:00;2022-10-31T00:00+01:00;30.10.2022;1;1175
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-30T00:00+02:00;2022-10-31T00:00+01:00;30.10.2022;2;600
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-30T00:00+02:00;2022-10-31T00:00+01:00;30.10.2022;3;2237
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-30T00:00+02:00;2022-10-31T00:00+01:00;30.10.2022;4;2310
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-30T00:00+02:00;2022-10-31T00:00+01:00;30.10.2022;6;1016
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-30T00:00+02:00;2022-10-31T00:00+01:00;30.10.2022;Totalt i retning Hamna;3414
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-30T00:00+02:00;2022-10-31T00:00+01:00;30.10.2022;Totalt i retning Langnestunnelen;3924
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-30T00:00+02:00;2022-10-31T00:00+01:00;30.10.2022;Totalt;7338
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-31T00:00+01:00;2022-11-01T00:00+01:00;31.10.2022;1;2641
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-31T00:00+01:00;2022-11-01T00:00+01:00;31.10.2022;2;3026
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-31T00:00+01:00;2022-11-01T00:00+01:00;31.10.2022;3;7808
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-31T00:00+01:00;2022-11-01T00:00+01:00;31.10.2022;4;6990
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-31T00:00+01:00;2022-11-01T00:00+01:00;31.10.2022;6;3474
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-31T00:00+01:00;2022-11-01T00:00+01:00;31.10.2022;Totalt i retning Hamna;10446
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-31T00:00+01:00;2022-11-01T00:00+01:00;31.10.2022;Totalt i retning Langnestunnelen;13493
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-10-31T00:00+01:00;2022-11-01T00:00+01:00;31.10.2022;Totalt;23939
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-01T00:00+01:00;2022-11-02T00:00+01:00;01.11.2022;1;2774
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-01T00:00+01:00;2022-11-02T00:00+01:00;01.11.2022;2;2927
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-01T00:00+01:00;2022-11-02T00:00+01:00;01.11.2022;3;7308
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-01T00:00+01:00;2022-11-02T00:00+01:00;01.11.2022;4;6837
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-01T00:00+01:00;2022-11-02T00:00+01:00;01.11.2022;6;3140
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-01T00:00+01:00;2022-11-02T00:00+01:00;01.11.2022;Totalt i retning Hamna;10076
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-01T00:00+01:00;2022-11-02T00:00+01:00;01.11.2022;Totalt i retning Langnestunnelen;12910
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-01T00:00+01:00;2022-11-02T00:00+01:00;01.11.2022;Totalt;22986
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-02T00:00+01:00;2022-11-03T00:00+01:00;02.11.2022;1;2779
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-02T00:00+01:00;2022-11-03T00:00+01:00;02.11.2022;2;2979
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-02T00:00+01:00;2022-11-03T00:00+01:00;02.11.2022;3;7580
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-02T00:00+01:00;2022-11-03T00:00+01:00;02.11.2022;4;6920
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-02T00:00+01:00;2022-11-03T00:00+01:00;02.11.2022;6;3377
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-02T00:00+01:00;2022-11-03T00:00+01:00;02.11.2022;Totalt i retning Hamna;10362
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-02T00:00+01:00;2022-11-03T00:00+01:00;02.11.2022;Totalt i retning Langnestunnelen;13273
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-02T00:00+01:00;2022-11-03T00:00+01:00;02.11.2022;Totalt;23635
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-03T00:00+01:00;2022-11-04T00:00+01:00;03.11.2022;1;2804
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-03T00:00+01:00;2022-11-04T00:00+01:00;03.11.2022;2;2952
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-03T00:00+01:00;2022-11-04T00:00+01:00;03.11.2022;3;7498
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-03T00:00+01:00;2022-11-04T00:00+01:00;03.11.2022;4;6903
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-03T00:00+01:00;2022-11-04T00:00+01:00;03.11.2022;6;3398
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-03T00:00+01:00;2022-11-04T00:00+01:00;03.11.2022;Totalt i retning Hamna;10304
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-03T00:00+01:00;2022-11-04T00:00+01:00;03.11.2022;Totalt i retning Langnestunnelen;13251
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-03T00:00+01:00;2022-11-04T00:00+01:00;03.11.2022;Totalt;23555
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-04T00:00+01:00;2022-11-05T00:00+01:00;04.11.2022;1;2699
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-04T00:00+01:00;2022-11-05T00:00+01:00;04.11.2022;2;3007
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-04T00:00+01:00;2022-11-05T00:00+01:00;04.11.2022;3;7946
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-04T00:00+01:00;2022-11-05T00:00+01:00;04.11.2022;4;6875
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-04T00:00+01:00;2022-11-05T00:00+01:00;04.11.2022;6;3609
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-04T00:00+01:00;2022-11-05T00:00+01:00;04.11.2022;Totalt i retning Hamna;10651
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-04T00:00+01:00;2022-11-05T00:00+01:00;04.11.2022;Totalt i retning Langnestunnelen;13485
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-04T00:00+01:00;2022-11-05T00:00+01:00;04.11.2022;Totalt;24136
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-05T00:00+01:00;2022-11-06T00:00+01:00;05.11.2022;1;2072
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-05T00:00+01:00;2022-11-06T00:00+01:00;05.11.2022;2;2341
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-05T00:00+01:00;2022-11-06T00:00+01:00;05.11.2022;3;7544
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-05T00:00+01:00;2022-11-06T00:00+01:00;05.11.2022;4;6554
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-05T00:00+01:00;2022-11-06T00:00+01:00;05.11.2022;6;2779
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-05T00:00+01:00;2022-11-06T00:00+01:00;05.11.2022;Totalt i retning Hamna;9613
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-05T00:00+01:00;2022-11-06T00:00+01:00;05.11.2022;Totalt i retning Langnestunnelen;11677
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-05T00:00+01:00;2022-11-06T00:00+01:00;05.11.2022;Totalt;21290
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-06T00:00+01:00;2022-11-07T00:00+01:00;06.11.2022;1;1261
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-06T00:00+01:00;2022-11-07T00:00+01:00;06.11.2022;2;566
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-06T00:00+01:00;2022-11-07T00:00+01:00;06.11.2022;3;2119
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-06T00:00+01:00;2022-11-07T00:00+01:00;06.11.2022;4;2257
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-06T00:00+01:00;2022-11-07T00:00+01:00;06.11.2022;6;1030
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-06T00:00+01:00;2022-11-07T00:00+01:00;06.11.2022;Totalt i retning Hamna;3376
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-06T00:00+01:00;2022-11-07T00:00+01:00;06.11.2022;Totalt i retning Langnestunnelen;3857
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-06T00:00+01:00;2022-11-07T00:00+01:00;06.11.2022;Totalt;7233
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-07T00:00+01:00;2022-11-08T00:00+01:00;07.11.2022;1;2734
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-07T00:00+01:00;2022-11-08T00:00+01:00;07.11.2022;2;3064
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-07T00:00+01:00;2022-11-08T00:00+01:00;07.11.2022;3;7582
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-07T00:00+01:00;2022-11-08T00:00+01:00;07.11.2022;4;7017
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-07T00:00+01:00;2022-11-08T00:00+01:00;07.11.2022;6;3229
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-07T00:00+01:00;2022-11-08T00:00+01:00;07.11.2022;Totalt i retning Hamna;10321
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-07T00:00+01:00;2022-11-08T00:00+01:00;07.11.2022;Totalt i retning Langnestunnelen;13305
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-07T00:00+01:00;2022-11-08T00:00+01:00;07.11.2022;Totalt;23626
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-08T00:00+01:00;2022-11-09T00:00+01:00;08.11.2022;1;2612
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-08T00:00+01:00;2022-11-09T00:00+01:00;08.11.2022;2;2894
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-08T00:00+01:00;2022-11-09T00:00+01:00;08.11.2022;3;7109
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-08T00:00+01:00;2022-11-09T00:00+01:00;08.11.2022;4;6632
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-08T00:00+01:00;2022-11-09T00:00+01:00;08.11.2022;6;3131
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-08T00:00+01:00;2022-11-09T00:00+01:00;08.11.2022;Totalt i retning Hamna;9722
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-08T00:00+01:00;2022-11-09T00:00+01:00;08.11.2022;Totalt i retning Langnestunnelen;12656
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-08T00:00+01:00;2022-11-09T00:00+01:00;08.11.2022;Totalt;22378
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-09T00:00+01:00;2022-11-10T00:00+01:00;09.11.2022;1;2852
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-09T00:00+01:00;2022-11-10T00:00+01:00;09.11.2022;2;2914
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-09T00:00+01:00;2022-11-10T00:00+01:00;09.11.2022;3;7295
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-09T00:00+01:00;2022-11-10T00:00+01:00;09.11.2022;4;6622
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-09T00:00+01:00;2022-11-10T00:00+01:00;09.11.2022;6;3256
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-09T00:00+01:00;2022-11-10T00:00+01:00;09.11.2022;Totalt i retning Hamna;10149
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-09T00:00+01:00;2022-11-10T00:00+01:00;09.11.2022;Totalt i retning Langnestunnelen;12790
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-09T00:00+01:00;2022-11-10T00:00+01:00;09.11.2022;Totalt;22939
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-10T00:00+01:00;2022-11-11T00:00+01:00;10.11.2022;1;2669
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-11-10T00:00+01:00;2022-11-11T00:00+01:00;10.11.2022;2;3105
