Navn;Vegreferanse;Fra;Til;Dato;Trafikkmengde
Stakkevollvegen;KV37650 S1D1 m913;2023-03-23T00:00+01:00;2023-03-24T00:00+01:00;23.03.2023;4911
Stakkevollvegen;KV37650 S1D1 m913;2023-03-23T00:00+01:00;2023-03-24T00:00+01:00;23.03.2023;8096
Stakkevollvegen;KV37650 S1D1 m913;2023-03-24T00:00+01:00;2023-03-25T00:00+01:00;24.03.2023;2291
Stakkevollvegen;KV37650 S1D1 m913;2023-03-24T00:00+01:00;2023-03-25T00:00+01:00;24.03.2023;4327
Stakkevollvegen;KV37650 S1D1 m913;2023-03-24T00:00+01:00;2023-03-25T00:00+01:00;24.03.2023;2280
Stakkevollvegen;KV37650 S1D1 m913;2023-03-24T00:00+01:00;2023-03-25T00:00+01:00;24.03.2023;4338
Stakkevollvegen;KV37650 S1D1 m913;2023-03-24T00:00+01:00;2023-03-25T00:00+01:00;24.03.2023;6618
Stakkevollvegen;KV37650 S1D1 m913;2023-03-25T00:00+01:00;2023-03-26T00:00+01:00;25.03.2023;1901
Stakkevollvegen;KV37650 S1D1 m913;2023-03-25T00:00+01:00;2023-03-26T00:00+01:00;25.03.2023;2887
Stakkevollvegen;KV37650 S1D1 m913;2023-03-25T00:00+01:00;2023-03-26T00:00+01:00;25.03.2023;1890
Stakkevollvegen;KV37650 S1D1 m913;2023-03-25T00:00+01:00;2023-03-26T00:00+01:00;25.03.2023;2898
Stakkevollvegen;KV37650 S1D1 m913;2023-03-25T00:00+01:00;2023-03-26T00:00+01:00;25.03.2023;4788
Stakkevollvegen;KV37650 S1D1 m913;2023-03-26T00:00+01:00;2023-03-27T00:00+02:00;26.03.2023;1618
Stakkevollvegen;KV37650 S1D1 m913;2023-03-26T00:00+01:00;2023-03-27T00:00+02:00;26.03.2023;2045
Stakkevollvegen;KV37650 S1D1 m913;2023-03-26T00:00+01:00;2023-03-27T00:00+02:00;26.03.2023;1617
Stakkevollvegen;KV37650 S1D1 m913;2023-03-26T00:00+01:00;2023-03-27T00:00+02:00;26.03.2023;2046
Stakkevollvegen;KV37650 S1D1 m913;2023-03-26T00:00+01:00;2023-03-27T00:00+02:00;26.03.2023;3663
Stakkevollvegen;KV37650 S1D1 m913;2023-03-27T00:00+02:00;2023-03-28T00:00+02:00;27.03.2023;3318
Stakkevollvegen;KV37650 S1D1 m913;2023-03-27T00:00+02:00;2023-03-28T00:00+02:00;27.03.2023;4821
Stakkevollvegen;KV37650 S1D1 m913;2023-03-27T00:00+02:00;2023-03-28T00:00+02:00;27.03.2023;3299
Stakkevollvegen;KV37650 S1D1 m913;2023-03-27T00:00+02:00;2023-03-28T00:00+02:00;27.03.2023;4840
Stakkevollvegen;KV37650 S1D1 m913;2023-03-27T00:00+02:00;2023-03-28T00:00+02:00;27.03.2023;8139
Stakkevollvegen;KV37650 S1D1 m913;2023-03-28T00:00+02:00;2023-03-29T00:00+02:00;28.03.2023;3608
Stakkevollvegen;KV37650 S1D1 m913;2023-03-28T00:00+02:00;2023-03-29T00:00+02:00;28.03.2023;4800
Stakkevollvegen;KV37650 S1D1 m913;2023-03-28T00:00+02:00;2023-03-29T00:00+02:00;28.03.2023;3594
Stakkevollvegen;KV37650 S1D1 m913;2023-03-28T00:00+02:00;2023-03-29T00:00+02:00;28.03.2023;4814
Stakkevollvegen;KV37650 S1D1 m913;2023-03-28T00:00+02:00;2023-03-29T00:00+02:00;28.03.2023;8408
Stakkevollvegen;KV37650 S1D1 m913;2023-03-29T00:00+02:00;2023-03-30T00:00+02:00;29.03.2023;3400
Stakkevollvegen;KV37650 S1D1 m913;2023-03-29T00:00+02:00;2023-03-30T00:00+02:00;29.03.2023;4965
Stakkevollvegen;KV37650 S1D1 m913;2023-03-29T00:00+02:00;2023-03-30T00:00+02:00;29.03.2023;3383
Stakkevollvegen;KV37650 S1D1 m913;2023-03-29T00:00+02:00;2023-03-30T00:00+02:00;29.03.2023;4982
Stakkevollvegen;KV37650 S1D1 m913;2023-03-29T00:00+02:00;2023-03-30T00:00+02:00;29.03.2023;8365
Stakkevollvegen;KV37650 S1D1 m913;2023-03-30T00:00+02:00;2023-03-31T00:00+02:00;30.03.2023;2498
Stakkevollvegen;KV37650 S1D1 m913;2023-03-30T00:00+02:00;2023-03-31T00:00+02:00;30.03.2023;4436
Stakkevollvegen;KV37650 S1D1 m913;2023-03-30T00:00+02:00;2023-03-31T00:00+02:00;30.03.2023;2487
Stakkevollvegen;KV37650 S1D1 m913;2023-03-30T00:00+02:00;2023-03-31T00:00+02:00;30.03.2023;4447
Stakkevollvegen;KV37650 S1D1 m913;2023-03-30T00:00+02:00;2023-03-31T00:00+02:00;30.03.2023;6934
Stakkevollvegen;KV37650 S1D1 m913;2023-03-31T00:00+02:00;2023-04-01T00:00+02:00;31.03.2023;1825
Stakkevollvegen;KV37650 S1D1 m913;2023-03-31T00:00+02:00;2023-04-01T00:00+02:00;31.03.2023;4090
Stakkevollvegen;KV37650 S1D1 m913;2023-03-31T00:00+02:00;2023-04-01T00:00+02:00;31.03.2023;1803
Stakkevollvegen;KV37650 S1D1 m913;2023-03-31T00:00+02:00;2023-04-01T00:00+02:00;31.03.2023;4112
Stakkevollvegen;KV37650 S1D1 m913;2023-03-31T00:00+02:00;2023-04-01T00:00+02:00;31.03.2023;5915
Stakkevollvegen;KV37650 S1D1 m913;2023-04-01T00:00+02:00;2023-04-02T00:00+02:00;01.04.2023;1135
Stakkevollvegen;KV37650 S1D1 m913;2023-04-01T00:00+02:00;2023-04-02T00:00+02:00;01.04.2023;2657
Stakkevollvegen;KV37650 S1D1 m913;2023-04-01T00:00+02:00;2023-04-02T00:00+02:00;01.04.2023;1130
Stakkevollvegen;KV37650 S1D1 m913;2023-04-01T00:00+02:00;2023-04-02T00:00+02:00;01.04.2023;2662
Stakkevollvegen;KV37650 S1D1 m913;2023-04-01T00:00+02:00;2023-04-02T00:00+02:00;01.04.2023;3792
Stakkevollvegen;KV37650 S1D1 m913;2023-04-02T00:00+02:00;2023-04-03T00:00+02:00;02.04.2023;1110
Stakkevollvegen;KV37650 S1D1 m913;2023-04-02T00:00+02:00;2023-04-03T00:00+02:00;02.04.2023;1911
Stakkevollvegen;KV37650 S1D1 m913;2023-04-02T00:00+02:00;2023-04-03T00:00+02:00;02.04.2023;1106
Stakkevollvegen;KV37650 S1D1 m913;2023-04-02T00:00+02:00;2023-04-03T00:00+02:00;02.04.2023;1915
Stakkevollvegen;KV37650 S1D1 m913;2023-04-02T00:00+02:00;2023-04-03T00:00+02:00;02.04.2023;3021
Stakkevollvegen;KV37650 S1D1 m913;2023-04-03T00:00+02:00;2023-04-04T00:00+02:00;03.04.2023;1777
Stakkevollvegen;KV37650 S1D1 m913;2023-04-03T00:00+02:00;2023-04-04T00:00+02:00;03.04.2023;3848
Stakkevollvegen;KV37650 S1D1 m913;2023-04-03T00:00+02:00;2023-04-04T00:00+02:00;03.04.2023;1766
Stakkevollvegen;KV37650 S1D1 m913;2023-04-03T00:00+02:00;2023-04-04T00:00+02:00;03.04.2023;3859
Stakkevollvegen;KV37650 S1D1 m913;2023-04-03T00:00+02:00;2023-04-04T00:00+02:00;03.04.2023;5625
Stakkevollvegen;KV37650 S1D1 m913;2023-04-04T00:00+02:00;2023-04-05T00:00+02:00;04.04.2023;1371
Stakkevollvegen;KV37650 S1D1 m913;2023-04-04T00:00+02:00;2023-04-05T00:00+02:00;04.04.2023;3649
Stakkevollvegen;KV37650 S1D1 m913;2023-04-04T00:00+02:00;2023-04-05T00:00+02:00;04.04.2023;1342
Stakkevollvegen;KV37650 S1D1 m913;2023-04-04T00:00+02:00;2023-04-05T00:00+02:00;04.04.2023;3678
Stakkevollvegen;KV37650 S1D1 m913;2023-04-04T00:00+02:00;2023-04-05T00:00+02:00;04.04.2023;5020
Stakkevollvegen;KV37650 S1D1 m913;2023-04-05T00:00+02:00;2023-04-06T00:00+02:00;05.04.2023;1247
Stakkevollvegen;KV37650 S1D1 m913;2023-04-05T00:00+02:00;2023-04-06T00:00+02:00;05.04.2023;3247
Stakkevollvegen;KV37650 S1D1 m913;2023-04-05T00:00+02:00;2023-04-06T00:00+02:00;05.04.2023;1232
Stakkevollvegen;KV37650 S1D1 m913;2023-04-05T00:00+02:00;2023-04-06T00:00+02:00;05.04.2023;3262
Stakkevollvegen;KV37650 S1D1 m913;2023-04-05T00:00+02:00;2023-04-06T00:00+02:00;05.04.2023;4494
Stakkevollvegen;KV37650 S1D1 m913;2023-04-06T00:00+02:00;2023-04-07T00:00+02:00;06.04.2023;749
Stakkevollvegen;KV37650 S1D1 m913;2023-04-06T00:00+02:00;2023-04-07T00:00+02:00;06.04.2023;1546
Stakkevollvegen;KV37650 S1D1 m913;2023-04-06T00:00+02:00;2023-04-07T00:00+02:00;06.04.2023;748
Stakkevollvegen;KV37650 S1D1 m913;2023-04-06T00:00+02:00;2023-04-07T00:00+02:00;06.04.2023;1547
Stakkevollvegen;KV37650 S1D1 m913;2023-04-06T00:00+02:00;2023-04-07T00:00+02:00;06.04.2023;2295
Stakkevollvegen;KV37650 S1D1 m913;2023-04-07T00:00+02:00;2023-04-08T00:00+02:00;07.04.2023;650
Stakkevollvegen;KV37650 S1D1 m913;2023-04-07T00:00+02:00;2023-04-08T00:00+02:00;07.04.2023;1471
Stakkevollvegen;KV37650 S1D1 m913;2023-04-07T00:00+02:00;2023-04-08T00:00+02:00;07.04.2023;648
Stakkevollvegen;KV37650 S1D1 m913;2023-04-07T00:00+02:00;2023-04-08T00:00+02:00;07.04.2023;1473
Stakkevollvegen;KV37650 S1D1 m913;2023-04-07T00:00+02:00;2023-04-08T00:00+02:00;07.04.2023;2121
Stakkevollvegen;KV37650 S1D1 m913;2023-04-08T00:00+02:00;2023-04-09T00:00+02:00;08.04.2023;591
Stakkevollvegen;KV37650 S1D1 m913;2023-04-08T00:00+02:00;2023-04-09T00:00+02:00;08.04.2023;1923
Stakkevollvegen;KV37650 S1D1 m913;2023-04-08T00:00+02:00;2023-04-09T00:00+02:00;08.04.2023;586
Stakkevollvegen;KV37650 S1D1 m913;2023-04-08T00:00+02:00;2023-04-09T00:00+02:00;08.04.2023;1928
Stakkevollvegen;KV37650 S1D1 m913;2023-04-08T00:00+02:00;2023-04-09T00:00+02:00;08.04.2023;2514
Stakkevollvegen;KV37650 S1D1 m913;2023-04-09T00:00+02:00;2023-04-10T00:00+02:00;09.04.2023;795
Stakkevollvegen;KV37650 S1D1 m913;2023-04-09T00:00+02:00;2023-04-10T00:00+02:00;09.04.2023;1548
Stakkevollvegen;KV37650 S1D1 m913;2023-04-09T00:00+02:00;2023-04-10T00:00+02:00;09.04.2023;793
Stakkevollvegen;KV37650 S1D1 m913;2023-04-09T00:00+02:00;2023-04-10T00:00+02:00;09.04.2023;1550
Stakkevollvegen;KV37650 S1D1 m913;2023-04-09T00:00+02:00;2023-04-10T00:00+02:00;09.04.2023;2343
Stakkevollvegen;KV37650 S1D1 m913;2023-04-10T00:00+02:00;2023-04-11T00:00+02:00;10.04.2023;1115
Stakkevollvegen;KV37650 S1D1 m913;2023-04-10T00:00+02:00;2023-04-11T00:00+02:00;10.04.2023;2181
Stakkevollvegen;KV37650 S1D1 m913;2023-04-10T00:00+02:00;2023-04-11T00:00+02:00;10.04.2023;1113
Stakkevollvegen;KV37650 S1D1 m913;2023-04-10T00:00+02:00;2023-04-11T00:00+02:00;10.04.2023;2183
Stakkevollvegen;KV37650 S1D1 m913;2023-04-10T00:00+02:00;2023-04-11T00:00+02:00;10.04.2023;3296
Stakkevollvegen;KV37650 S1D1 m913;2023-04-11T00:00+02:00;2023-04-12T00:00+02:00;11.04.2023;2864
Stakkevollvegen;KV37650 S1D1 m913;2023-04-11T00:00+02:00;2023-04-12T00:00+02:00;11.04.2023;5114
Stakkevollvegen;KV37650 S1D1 m913;2023-04-11T00:00+02:00;2023-04-12T00:00+02:00;11.04.2023;2842
Stakkevollvegen;KV37650 S1D1 m913;2023-04-11T00:00+02:00;2023-04-12T00:00+02:00;11.04.2023;5136
Stakkevollvegen;KV37650 S1D1 m913;2023-04-11T00:00+02:00;2023-04-12T00:00+02:00;11.04.2023;7978
Stakkevollvegen;KV37650 S1D1 m913;2023-04-12T00:00+02:00;2023-04-13T00:00+02:00;12.04.2023;2895
Stakkevollvegen;KV37650 S1D1 m913;2023-04-12T00:00+02:00;2023-04-13T00:00+02:00;12.04.2023;4960
Stakkevollvegen;KV37650 S1D1 m913;2023-04-12T00:00+02:00;2023-04-13T00:00+02:00;12.04.2023;2870
Stakkevollvegen;KV37650 S1D1 m913;2023-04-12T00:00+02:00;2023-04-13T00:00+02:00;12.04.2023;4985
Stakkevollvegen;KV37650 S1D1 m913;2023-04-12T00:00+02:00;2023-04-13T00:00+02:00;12.04.2023;7855
Stakkevollvegen;KV37650 S1D1 m913;2023-04-13T00:00+02:00;2023-04-14T00:00+02:00;13.04.2023;2967
Stakkevollvegen;KV37650 S1D1 m913;2023-04-13T00:00+02:00;2023-04-14T00:00+02:00;13.04.2023;5030
Stakkevollvegen;KV37650 S1D1 m913;2023-04-13T00:00+02:00;2023-04-14T00:00+02:00;13.04.2023;2945
Stakkevollvegen;KV37650 S1D1 m913;2023-04-13T00:00+02:00;2023-04-14T00:00+02:00;13.04.2023;5052
Stakkevollvegen;KV37650 S1D1 m913;2023-04-13T00:00+02:00;2023-04-14T00:00+02:00;13.04.2023;7997
Stakkevollvegen;KV37650 S1D1 m913;2023-04-14T00:00+02:00;2023-04-15T00:00+02:00;14.04.2023;2768
Stakkevollvegen;KV37650 S1D1 m913;2023-04-14T00:00+02:00;2023-04-15T00:00+02:00;14.04.2023;4671
Stakkevollvegen;KV37650 S1D1 m913;2023-04-14T00:00+02:00;2023-04-15T00:00+02:00;14.04.2023;2753
Stakkevollvegen;KV37650 S1D1 m913;2023-04-14T00:00+02:00;2023-04-15T00:00+02:00;14.04.2023;4686
Stakkevollvegen;KV37650 S1D1 m913;2023-04-14T00:00+02:00;2023-04-15T00:00+02:00;14.04.2023;7439
Stakkevollvegen;KV37650 S1D1 m913;2023-04-15T00:00+02:00;2023-04-16T00:00+02:00;15.04.2023;1507
Stakkevollvegen;KV37650 S1D1 m913;2023-04-15T00:00+02:00;2023-04-16T00:00+02:00;15.04.2023;2968
Stakkevollvegen;KV37650 S1D1 m913;2023-04-15T00:00+02:00;2023-04-16T00:00+02:00;15.04.2023;1491
Stakkevollvegen;KV37650 S1D1 m913;2023-04-15T00:00+02:00;2023-04-16T00:00+02:00;15.04.2023;2984
Stakkevollvegen;KV37650 S1D1 m913;2023-04-15T00:00+02:00;2023-04-16T00:00+02:00;15.04.2023;4475
Stakkevollvegen;KV37650 S1D1 m913;2023-04-16T00:00+02:00;2023-04-17T00:00+02:00;16.04.2023;1108
Stakkevollvegen;KV37650 S1D1 m913;2023-04-16T00:00+02:00;2023-04-17T00:00+02:00;16.04.2023;2424
Stakkevollvegen;KV37650 S1D1 m913;2023-04-16T00:00+02:00;2023-04-17T00:00+02:00;16.04.2023;1104
Stakkevollvegen;KV37650 S1D1 m913;2023-04-16T00:00+02:00;2023-04-17T00:00+02:00;16.04.2023;2428
Stakkevollvegen;KV37650 S1D1 m913;2023-04-16T00:00+02:00;2023-04-17T00:00+02:00;16.04.2023;3532
Stakkevollvegen;KV37650 S1D1 m913;2023-04-17T00:00+02:00;2023-04-18T00:00+02:00;17.04.2023;1927
Stakkevollvegen;KV37650 S1D1 m913;2023-04-17T00:00+02:00;2023-04-18T00:00+02:00;17.04.2023;4988
Stakkevollvegen;KV37650 S1D1 m913;2023-04-17T00:00+02:00;2023-04-18T00:00+02:00;17.04.2023;1910
Stakkevollvegen;KV37650 S1D1 m913;2023-04-17T00:00+02:00;2023-04-18T00:00+02:00;17.04.2023;5005
Stakkevollvegen;KV37650 S1D1 m913;2023-04-17T00:00+02:00;2023-04-18T00:00+02:00;17.04.2023;6915
Stakkevollvegen;KV37650 S1D1 m913;2023-04-18T00:00+02:00;2023-04-19T00:00+02:00;18.04.2023;2396
Stakkevollvegen;KV37650 S1D1 m913;2023-04-18T00:00+02:00;2023-04-19T00:00+02:00;18.04.2023;4913
Stakkevollvegen;KV37650 S1D1 m913;2023-04-18T00:00+02:00;2023-04-19T00:00+02:00;18.04.2023;2372
Stakkevollvegen;KV37650 S1D1 m913;2023-04-18T00:00+02:00;2023-04-19T00:00+02:00;18.04.2023;4937
Stakkevollvegen;KV37650 S1D1 m913;2023-04-18T00:00+02:00;2023-04-19T00:00+02:00;18.04.2023;7309
Stakkevollvegen;KV37650 S1D1 m913;2023-04-19T00:00+02:00;2023-04-20T00:00+02:00;19.04.2023;2205
Stakkevollvegen;KV37650 S1D1 m913;2023-04-19T00:00+02:00;2023-04-20T00:00+02:00;19.04.2023;4957
Stakkevollvegen;KV37650 S1D1 m913;2023-04-19T00:00+02:00;2023-04-20T00:00+02:00;19.04.2023;2180
Stakkevollvegen;KV37650 S1D1 m913;2023-04-19T00:00+02:00;2023-04-20T00:00+02:00;19.04.2023;4982
Stakkevollvegen;KV37650 S1D1 m913;2023-04-19T00:00+02:00;2023-04-20T00:00+02:00;19.04.2023;7162
Stakkevollvegen;KV37650 S1D1 m913;2023-04-20T00:00+02:00;2023-04-21T00:00+02:00;20.04.2023;1530
Stakkevollvegen;KV37650 S1D1 m913;2023-04-20T00:00+02:00;2023-04-21T00:00+02:00;20.04.2023;4683
Stakkevollvegen;KV37650 S1D1 m913;2023-04-20T00:00+02:00;2023-04-21T00:00+02:00;20.04.2023;1504
Stakkevollvegen;KV37650 S1D1 m913;2023-04-20T00:00+02:00;2023-04-21T00:00+02:00;20.04.2023;4709
Stakkevollvegen;KV37650 S1D1 m913;2023-04-20T00:00+02:00;2023-04-21T00:00+02:00;20.04.2023;6213
Stakkevollvegen;KV37650 S1D1 m913;2023-04-21T00:00+02:00;2023-04-22T00:00+02:00;21.04.2023;1355
Stakkevollvegen;KV37650 S1D1 m913;2023-04-21T00:00+02:00;2023-04-22T00:00+02:00;21.04.2023;4309
Stakkevollvegen;KV37650 S1D1 m913;2023-04-21T00:00+02:00;2023-04-22T00:00+02:00;21.04.2023;1322
Stakkevollvegen;KV37650 S1D1 m913;2023-04-21T00:00+02:00;2023-04-22T00:00+02:00;21.04.2023;4342
Stakkevollvegen;KV37650 S1D1 m913;2023-04-21T00:00+02:00;2023-04-22T00:00+02:00;21.04.2023;5664
Stakkevollvegen;KV37650 S1D1 m913;2023-04-22T00:00+02:00;2023-04-23T00:00+02:00;22.04.2023;726
Stakkevollvegen;KV37650 S1D1 m913;2023-04-22T00:00+02:00;2023-04-23T00:00+02:00;22.04.2023;2777
Stakkevollvegen;KV37650 S1D1 m913;2023-04-22T00:00+02:00;2023-04-23T00:00+02:00;22.04.2023;720
Stakkevollvegen;KV37650 S1D1 m913;2023-04-22T00:00+02:00;2023-04-23T00:00+02:00;22.04.2023;2783
Stakkevollvegen;KV37650 S1D1 m913;2023-04-22T00:00+02:00;2023-04-23T00:00+02:00;22.04.2023;3503
Stakkevollvegen;KV37650 S1D1 m913;2023-04-23T00:00+02:00;2023-04-24T00:00+02:00;23.04.2023;836
Stakkevollvegen;KV37650 S1D1 m913;2023-04-23T00:00+02:00;2023-04-24T00:00+02:00;23.04.2023;2210
Stakkevollvegen;KV37650 S1D1 m913;2023-04-23T00:00+02:00;2023-04-24T00:00+02:00;23.04.2023;832
Stakkevollvegen;KV37650 S1D1 m913;2023-04-23T00:00+02:00;2023-04-24T00:00+02:00;23.04.2023;2214
Stakkevollvegen;KV37650 S1D1 m913;2023-04-23T00:00+02:00;2023-04-24T00:00+02:00;23.04.2023;3046
Stakkevollvegen;KV37650 S1D1 m913;2023-04-24T00:00+02:00;2023-04-25T00:00+02:00;24.04.2023;2667
Stakkevollvegen;KV37650 S1D1 m913;2023-04-24T00:00+02:00;2023-04-25T00:00+02:00;24.04.2023;5029
Stakkevollvegen;KV37650 S1D1 m913;2023-04-24T00:00+02:00;2023-04-25T00:00+02:00;24.04.2023;2639
Stakkevollvegen;KV37650 S1D1 m913;2023-04-24T00:00+02:00;2023-04-25T00:00+02:00;24.04.2023;5057
Stakkevollvegen;KV37650 S1D1 m913;2023-04-24T00:00+02:00;2023-04-25T00:00+02:00;24.04.2023;7696
Stakkevollvegen;KV37650 S1D1 m913;2023-04-25T00:00+02:00;2023-04-26T00:00+02:00;25.04.2023;3262
Stakkevollvegen;KV37650 S1D1 m913;2023-04-25T00:00+02:00;2023-04-26T00:00+02:00;25.04.2023;5106
Stakkevollvegen;KV37650 S1D1 m913;2023-04-25T00:00+02:00;2023-04-26T00:00+02:00;25.04.2023;3242
Stakkevollvegen;KV37650 S1D1 m913;2023-04-25T00:00+02:00;2023-04-26T00:00+02:00;25.04.2023;5126
Stakkevollvegen;KV37650 S1D1 m913;2023-04-25T00:00+02:00;2023-04-26T00:00+02:00;25.04.2023;8368
Stakkevollvegen;KV37650 S1D1 m913;2023-04-26T00:00+02:00;2023-04-27T00:00+02:00;26.04.2023;2361
Stakkevollvegen;KV37650 S1D1 m913;2023-04-26T00:00+02:00;2023-04-27T00:00+02:00;26.04.2023;4730
Stakkevollvegen;KV37650 S1D1 m913;2023-04-26T00:00+02:00;2023-04-27T00:00+02:00;26.04.2023;2347
Stakkevollvegen;KV37650 S1D1 m913;2023-04-26T00:00+02:00;2023-04-27T00:00+02:00;26.04.2023;4744
Stakkevollvegen;KV37650 S1D1 m913;2023-04-26T00:00+02:00;2023-04-27T00:00+02:00;26.04.2023;7091
Stakkevollvegen;KV37650 S1D1 m913;2023-04-27T00:00+02:00;2023-04-28T00:00+02:00;27.04.2023;3055
Stakkevollvegen;KV37650 S1D1 m913;2023-04-27T00:00+02:00;2023-04-28T00:00+02:00;27.04.2023;4720
Stakkevollvegen;KV37650 S1D1 m913;2023-04-27T00:00+02:00;2023-04-28T00:00+02:00;27.04.2023;3036
Stakkevollvegen;KV37650 S1D1 m913;2023-04-27T00:00+02:00;2023-04-28T00:00+02:00;27.04.2023;4739
Stakkevollvegen;KV37650 S1D1 m913;2023-04-27T00:00+02:00;2023-04-28T00:00+02:00;27.04.2023;7775
Stakkevollvegen;KV37650 S1D1 m913;2023-04-28T00:00+02:00;2023-04-29T00:00+02:00;28.04.2023;2782
Stakkevollvegen;KV37650 S1D1 m913;2023-04-28T00:00+02:00;2023-04-29T00:00+02:00;28.04.2023;4517
Stakkevollvegen;KV37650 S1D1 m913;2023-04-28T00:00+02:00;2023-04-29T00:00+02:00;28.04.2023;2663
Stakkevollvegen;KV37650 S1D1 m913;2023-04-28T00:00+02:00;2023-04-29T00:00+02:00;28.04.2023;4636
Stakkevollvegen;KV37650 S1D1 m913;2023-04-28T00:00+02:00;2023-04-29T00:00+02:00;28.04.2023;7299
Stakkevollvegen;KV37650 S1D1 m913;2023-04-29T00:00+02:00;2023-04-30T00:00+02:00;29.04.2023;1133
Stakkevollvegen;KV37650 S1D1 m913;2023-04-29T00:00+02:00;2023-04-30T00:00+02:00;29.04.2023;3154
Stakkevollvegen;KV37650 S1D1 m913;2023-04-29T00:00+02:00;2023-04-30T00:00+02:00;29.04.2023;1126
Stakkevollvegen;KV37650 S1D1 m913;2023-04-29T00:00+02:00;2023-04-30T00:00+02:00;29.04.2023;3161
Stakkevollvegen;KV37650 S1D1 m913;2023-04-29T00:00+02:00;2023-04-30T00:00+02:00;29.04.2023;4287
Stakkevollvegen;KV37650 S1D1 m913;2023-04-30T00:00+02:00;2023-05-01T00:00+02:00;30.04.2023;1014
Stakkevollvegen;KV37650 S1D1 m913;2023-04-30T00:00+02:00;2023-05-01T00:00+02:00;30.04.2023;2304
Stakkevollvegen;KV37650 S1D1 m913;2023-04-30T00:00+02:00;2023-05-01T00:00+02:00;30.04.2023;1012
Stakkevollvegen;KV37650 S1D1 m913;2023-04-30T00:00+02:00;2023-05-01T00:00+02:00;30.04.2023;2306
Stakkevollvegen;KV37650 S1D1 m913;2023-04-30T00:00+02:00;2023-05-01T00:00+02:00;30.04.2023;3318
Kvaløyvegen;KV20600 S1D70 m1342;2023-01-01T00:00+01:00;2023-01-02T00:00+01:00;01.01.2023;1625
Kvaløyvegen;KV20600 S1D70 m1342;2023-01-01T00:00+01:00;2023-01-02T00:00+01:00;01.01.2023;1623
Kvaløyvegen;KV20600 S1D70 m1342;2023-01-01T00:00+01:00;2023-01-02T00:00+01:00;01.01.2023;1628
Kvaløyvegen;KV20600 S1D70 m1342;2023-01-01T00:00+01:00;2023-01-02T00:00+01:00;01.01.2023;1620
Kvaløyvegen;KV20600 S1D70 m1342;2023-01-01T00:00+01:00;2023-01-02T00:00+01:00;01.01.2023;3248
Kvaløyvegen;KV20600 S1D70 m1342;2023-01-02T00:00+01:00;2023-01-03T00:00+01:00;02.01.2023;2730
Kvaløyvegen;KV20600 S1D70 m1342;2023-01-02T00:00+01:00;2023-01-03T00:00+01:00;02.01.2023;2706
Kvaløyvegen;KV20600 S1D70 m1342;2023-01-02T00:00+01:00;2023-01-03T00:00+01:00;02.01.2023;2739
Kvaløyvegen;KV20600 S1D70 m1342;2023-01-02T00:00+01:00;2023-01-03T00:00+01:00;02.01.2023;2697
Kvaløyvegen;KV20600 S1D70 m1342;2023-01-02T00:00+01:00;2023-01-03T00:00+01:00;02.01.2023;5436
Kvaløyvegen;KV20600 S1D70 m1342;2023-01-03T00:00+01:00;2023-01-04T00:00+01:00;03.01.2023;2935
Kvaløyvegen;KV20600 S1D70 m1342;2023-01-03T00:00+01:00;2023-01-04T00:00+01:00;03.01.2023;2896
Kvaløyvegen;KV20600 S1D70 m1342;2023-01-03T00:00+01:00;2023-01-04T00:00+01:00;03.01.2023;2939
Kvaløyvegen;KV20600 S1D70 m1342;2023-01-03T00:00+01:00;2023-01-04T00:00+01:00;03.01.2023;2892
Kvaløyvegen;KV20600 S1D70 m1342;2023-01-03T00:00+01:00;2023-01-04T00:00+01:00;03.01.2023;5831
Kvaløyvegen;KV20600 S1D70 m1342;2023-01-04T00:00+01:00;2023-01-05T00:00+01:00;04.01.2023;3245
Kvaløyvegen;KV20600 S1D70 m1342;2023-01-04T00:00+01:00;2023-01-05T00:00+01:00;04.01.2023;3134
Kvaløyvegen;KV20600 S1D70 m1342;2023-01-04T00:00+01:00;2023-01-05T00:00+01:00;04.01.2023;3245
Kvaløyvegen;KV20600 S1D70 m1342;2023-01-04T00:00+01:00;2023-01-05T00:00+01:00;04.01.2023;3134
Kvaløyvegen;KV20600 S1D70 m1342;2023-01-04T00:00+01:00;2023-01-05T00:00+01:00;04.01.2023;6379
Kvaløyvegen;KV20600 S1D70 m1342;2023-01-05T00:00+01:00;2023-01-06T00:00+01:00;05.01.2023;2543
Kvaløyvegen;KV20600 S1D70 m1342;2023-01-05T00:00+01:00;2023-01-06T00:00+01:00;05.01.2023;2461
Kvaløyvegen;KV20600 S1D70 m1342;2023-01-05T00:00+01:00;2023-01-06T00:00+01:00;05.01.2023;2546
Kvaløyvegen;KV20600 S1D70 m1342;2023-01-05T00:00+01:00;2023-01-06T00:00+01:00;05.01.2023;2458
Kvaløyvegen;KV20600 S1D70 m1342;2023-01-05T00:00+01:00;2023-01-06T00:00+01:00;05.01.2023;5004
Kvaløyvegen;KV20600 S1D70 m1342;2023-01-06T00:00+01:00;2023-01-07T00:00+01:00;06.01.2023;2469
Kvaløyvegen;KV20600 S1D70 m1342;2023-01-06T00:00+01:00;2023-01-07T00:00+01:00;06.01.2023;2382
Kvaløyvegen;KV20600 S1D70 m1342;2023-01-06T00:00+01:00;2023-01-07T00:00+01:00;06.01.2023;2473
Kvaløyvegen;KV20600 S1D70 m1342;2023-01-06T00:00+01:00;2023-01-07T00:00+01:00;06.01.2023;2378
